LotArea,TotalBsmtSF,BedroomAbvGr,Fireplaces,PoolArea,GarageCars,WoodDeckSF,ScreenPorch,MSZoning,Condition1,Heating,Street,CentralAir,Foundation,MSSubClass,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,KitchenAbvGr,TotRmsAbvGrd,GarageYrBlt,GarageArea,OpenPorchSF,EnclosedPorch,3SsnPorch,MiscVal,MoSold,YrSold,Id,Alley,LotShape,Utilities,LotConfig,Neighborhood,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,Electrical,GarageType,PavedDrive,Fence,MiscFeature,SaleType,SaleCondition,Unnamed: 0,LandContour,LandSlope,OverallQual,OverallCond,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,KitchenQual,Functional,FireplaceQu,GarageFinish,GarageQual,GarageCond,PoolQC,prediction
7200.0,530.0,3.0,0.0,0.0,1.0,0.0,0.0,RM,Norm,GasA,Pave,N,BrkTil,75.0,1920.0,1996.0,0.0,0.0,0.0,530.0,581.0,530.0,0.0,1111.0,0.0,0.0,1.0,0.0,1.0,6.0,1935.0,288.0,0.0,144.0,0.0,0.0,3.0,2007.0,62.0,,Reg,AllPub,Inside,IDOTRR,Norm,1Fam,2.5Unf,Gable,CompShg,MetalSd,MetalSd,None,SBrkr,Detchd,N,,,WD,Normal,61.0,3.0,2.0,4.0,6.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,7.0,0.0,1.0,2.0,2.0,0.0,1.0
9180.0,840.0,2.0,0.0,0.0,2.0,240.0,0.0,RL,Norm,GasA,Pave,Y,CBlock,85.0,1983.0,1983.0,0.0,747.0,93.0,0.0,884.0,0.0,0.0,884.0,1.0,0.0,1.0,0.0,1.0,5.0,1983.0,504.0,0.0,0.0,0.0,0.0,12.0,2007.0,43.0,,IR1,AllPub,CulDSac,SawyerW,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,None,SBrkr,Attchd,Y,MnPrv,,WD,Normal,42.0,3.0,2.0,4.0,6.0,2.0,2.0,3.0,2.0,2.0,5.0,2.0,3.0,3.0,7.0,0.0,2.0,2.0,3.0,0.0,0.0
3684.0,1373.0,2.0,1.0,0.0,3.0,143.0,0.0,RL,Norm,GasA,Pave,Y,PConc,120.0,2007.0,2007.0,130.0,0.0,0.0,1373.0,1555.0,0.0,0.0,1555.0,0.0,0.0,2.0,0.0,1.0,7.0,2007.0,660.0,20.0,0.0,0.0,0.0,6.0,2009.0,1127.0,,Reg,AllPub,Inside,Blmngtn,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,SBrkr,Attchd,Y,,,WD,Normal,1126.0,3.0,2.0,6.0,4.0,3.0,2.0,3.0,2.0,0.0,1.0,1.0,4.0,3.0,7.0,2.0,3.0,2.0,2.0,0.0,
31770.0,1080.0,3.0,2.0,0.0,2.0,210.0,0.0,RL,Norm,GasA,Pave,Y,CBlock,20.0,1960.0,1960.0,112.0,639.0,0.0,441.0,1656.0,0.0,0.0,1656.0,1.0,0.0,1.0,0.0,1.0,7.0,1960.0,528.0,62.0,0.0,0.0,0.0,5.0,2010.0,172.0,,IR1,AllPub,Corner,NAmes,Norm,1Fam,1Story,Hip,CompShg,BrkFace,Plywood,Stone,SBrkr,Attchd,P,,,WD,Normal,171.0,3.0,2.0,5.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,1.0,2.0,7.0,3.0,3.0,2.0,2.0,0.0,0.0
4500.0,1224.0,2.0,0.0,0.0,2.0,0.0,0.0,RM,Norm,GasA,Pave,Y,PConc,120.0,1999.0,1999.0,425.0,883.0,0.0,341.0,1224.0,0.0,0.0,1224.0,1.0,0.0,2.0,0.0,1.0,5.0,1999.0,402.0,304.0,0.0,0.0,0.0,6.0,2009.0,1194.0,,Reg,AllPub,FR2,Mitchel,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,SBrkr,Attchd,Y,,,WD,Normal,1193.0,3.0,2.0,5.0,4.0,2.0,2.0,4.0,2.0,0.0,6.0,1.0,4.0,2.0,7.0,0.0,3.0,2.0,2.0,0.0,
16635.0,1602.0,3.0,1.0,0.0,2.0,240.0,0.0,RL,Norm,GasA,Pave,Y,CBlock,20.0,1977.0,2000.0,126.0,1246.0,0.0,356.0,1602.0,0.0,0.0,1602.0,0.0,1.0,2.0,0.0,1.0,8.0,1977.0,529.0,0.0,0.0,0.0,0.0,6.0,2009.0,422.0,,IR1,AllPub,FR2,NWAmes,Norm,1Fam,1Story,Gable,CompShg,CemntBd,CmentBd,Stone,SBrkr,Attchd,Y,,,WD,Normal,421.0,3.0,2.0,5.0,6.0,3.0,2.0,3.0,2.0,0.0,5.0,1.0,3.0,3.0,7.0,2.0,3.0,2.0,2.0,0.0,
8475.0,952.0,2.0,0.0,0.0,1.0,0.0,0.0,RL,Norm,GasA,Pave,Y,CBlock,20.0,1956.0,1956.0,0.0,228.0,0.0,724.0,952.0,0.0,0.0,952.0,0.0,0.0,1.0,0.0,1.0,4.0,1956.0,283.0,0.0,0.0,0.0,0.0,4.0,2008.0,77.0,,IR1,AllPub,Inside,NAmes,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,FuseA,Detchd,Y,,,WD,Normal,76.0,3.0,2.0,3.0,6.0,2.0,2.0,2.0,2.0,0.0,5.0,1.0,4.0,2.0,7.0,0.0,1.0,2.0,2.0,0.0,0.0
9416.0,1726.0,3.0,1.0,0.0,3.0,171.0,266.0,RL,Norm,GasA,Pave,Y,PConc,20.0,2007.0,2007.0,205.0,1126.0,0.0,600.0,1726.0,0.0,0.0,1726.0,1.0,0.0,2.0,0.0,1.0,8.0,2007.0,786.0,138.0,0.0,0.0,0.0,9.0,2007.0,197.0,,Reg,AllPub,Inside,Somerst,Norm,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,Stone,SBrkr,Attchd,Y,,,New,Partial,196.0,3.0,2.0,6.0,4.0,4.0,2.0,4.0,2.0,0.0,6.0,1.0,4.0,4.0,7.0,3.0,3.0,2.0,2.0,0.0,0.0
29959.0,973.0,3.0,1.0,0.0,2.0,168.0,0.0,RL,Norm,GasA,Pave,Y,PConc,60.0,1994.0,1994.0,0.0,595.0,0.0,378.0,979.0,871.0,0.0,1850.0,0.0,0.0,2.0,1.0,1.0,7.0,1994.0,467.0,98.0,0.0,0.0,0.0,1.0,2009.0,1058.0,,IR2,AllPub,FR2,NoRidge,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,SBrkr,BuiltIn,Y,,,WD,Normal,1057.0,3.0,2.0,6.0,5.0,3.0,2.0,3.0,2.0,0.0,6.0,1.0,4.0,3.0,7.0,3.0,3.0,2.0,2.0,0.0,
10463.0,893.0,3.0,1.0,0.0,3.0,0.0,0.0,RL,Norm,GasA,Pave,Y,PConc,60.0,2005.0,2005.0,0.0,0.0,0.0,893.0,901.0,900.0,0.0,1801.0,0.0,0.0,2.0,1.0,1.0,8.0,2005.0,800.0,116.0,0.0,0.0,0.0,6.0,2006.0,738.0,,IR1,AllPub,CulDSac,Gilbert,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,SBrkr,Attchd,Y,,,WD,Normal,737.0,1.0,2.0,7.0,4.0,3.0,2.0,3.0,2.0,0.0,1.0,1.0,4.0,3.0,7.0,3.0,3.0,2.0,2.0,0.0,
8248.0,686.0,3.0,0.0,0.0,1.0,207.0,0.0,RL,Norm,GasW,Pave,Y,BrkTil,50.0,1918.0,1950.0,0.0,0.0,0.0,686.0,686.0,564.0,0.0,1250.0,0.0,1.0,1.0,1.0,1.0,7.0,1955.0,280.0,0.0,96.0,0.0,0.0,7.0,2006.0,815.0,Grvl,Reg,AllPub,Inside,Edwards,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,None,SBrkr,Detchd,P,,,WD,Normal,814.0,3.0,2.0,4.0,6.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,7.0,0.0,1.0,2.0,2.0,0.0,
12798.0,616.0,4.0,0.0,0.0,2.0,403.0,0.0,RL,Feedr,GasA,Pave,Y,PConc,60.0,1997.0,1997.0,0.0,462.0,0.0,154.0,616.0,1072.0,0.0,1688.0,1.0,0.0,2.0,1.0,1.0,8.0,1997.0,603.0,114.0,185.0,0.0,400.0,5.0,2008.0,801.0,,IR1,AllPub,Inside,ClearCr,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,SBrkr,Attchd,Y,,Shed,WD,Normal,800.0,1.0,1.0,5.0,4.0,2.0,2.0,3.0,2.0,3.0,6.0,1.0,3.0,3.0,7.0,0.0,2.0,2.0,2.0,0.0,
5381.0,1306.0,1.0,1.0,0.0,2.0,170.0,0.0,RL,Norm,GasA,Pave,Y,PConc,120.0,2005.0,2005.0,135.0,900.0,0.0,406.0,1306.0,0.0,0.0,1306.0,1.0,0.0,2.0,0.0,1.0,5.0,2005.0,624.0,63.0,0.0,0.0,0.0,8.0,2009.0,1043.0,,IR1,AllPub,Inside,NridgHt,Norm,Twnhs,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,SBrkr,Attchd,Y,,,WD,Normal,1042.0,3.0,2.0,5.0,4.0,3.0,2.0,3.0,2.0,2.0,5.0,1.0,4.0,3.0,7.0,3.0,2.0,2.0,2.0,0.0,
9200.0,1136.0,3.0,1.0,0.0,1.0,426.0,0.0,RL,Norm,GasA,Pave,Y,CBlock,20.0,1965.0,1965.0,0.0,892.0,0.0,244.0,1136.0,0.0,0.0,1136.0,1.0,0.0,1.0,0.0,1.0,5.0,1965.0,384.0,0.0,0.0,0.0,0.0,7.0,2008.0,675.0,,Reg,AllPub,Inside,NAmes,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,SBrkr,Attchd,Y,,,WD,Normal,674.0,3.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,0.0,3.0,1.0,2.0,2.0,7.0,3.0,2.0,2.0,2.0,0.0,
9790.0,1328.0,3.0,2.0,0.0,2.0,0.0,0.0,RL,Feedr,GasA,Pave,Y,CBlock,20.0,1963.0,1963.0,451.0,569.0,81.0,678.0,1328.0,0.0,0.0,1328.0,1.0,0.0,1.0,1.0,1.0,6.0,1963.0,528.0,26.0,0.0,0.0,0.0,6.0,2010.0,1287.0,,Reg,AllPub,Inside,NWAmes,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,SBrkr,Attchd,Y,,,WD,Normal,1286.0,3.0,2.0,5.0,4.0,2.0,2.0,2.0,2.0,0.0,5.0,3.0,2.0,2.0,7.0,3.0,1.0,2.0,2.0,0.0,
7920.0,319.0,3.0,0.0,0.0,0.0,0.0,0.0,RM,Artery,GasA,Pave,Y,CBlock,50.0,1920.0,1950.0,0.0,0.0,0.0,319.0,1035.0,371.0,0.0,1406.0,0.0,0.0,1.0,0.0,1.0,6.0,,0.0,144.0,0.0,0.0,0.0,3.0,2008.0,308.0,Grvl,IR1,AllPub,Inside,IDOTRR,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,FuseA,,N,MnPrv,,WD,Normal,307.0,3.0,2.0,5.0,6.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,
9600.0,1156.0,3.0,2.0,0.0,1.0,0.0,0.0,RL,Norm,GasA,Pave,Y,CBlock,80.0,1955.0,1972.0,164.0,674.0,132.0,350.0,1520.0,0.0,0.0,1520.0,1.0,0.0,1.0,0.0,1.0,7.0,1955.0,364.0,0.0,189.0,0.0,0.0,3.0,2010.0,628.0,,Reg,AllPub,Inside,NAmes,Norm,1Fam,SLvl,Gable,CompShg,AsbShng,AsbShng,BrkFace,SBrkr,Basment,Y,,,WD,Normal,627.0,3.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,7.0,3.0,2.0,2.0,2.0,0.0,
12968.0,912.0,2.0,0.0,0.0,1.0,140.0,176.0,RL,Norm,GasA,Pave,Y,CBlock,20.0,1962.0,1962.0,0.0,737.0,0.0,175.0,912.0,0.0,0.0,912.0,1.0,0.0,1.0,0.0,1.0,4.0,1962.0,352.0,0.0,0.0,0.0,0.0,9.0,2008.0,13.0,,IR2,AllPub,Inside,Sawyer,Norm,1Fam,1Story,Hip,CompShg,HdBoard,Plywood,None,SBrkr,Detchd,Y,,,WD,Normal,12.0,3.0,2.0,4.0,5.0,2.0,2.0,2.0,2.0,0.0,5.0,1.0,2.0,2.0,7.0,0.0,1.0,2.0,2.0,0.0,0.0
14175.0,1188.0,3.0,1.0,0.0,2.0,304.0,0.0,RL,Norm,GasA,Pave,Y,CBlock,20.0,1956.0,1987.0,0.0,988.0,0.0,200.0,1437.0,0.0,0.0,1437.0,1.0,0.0,1.0,1.0,1.0,6.0,1999.0,576.0,0.0,0.0,0.0,0.0,11.0,2006.0,669.0,,Reg,AllPub,Corner,Sawyer,Norm,1Fam,1Story,Gable,CompShg,CemntBd,Wd Sdng,None,SBrkr,Detchd,Y,,,WD,Normal,668.0,2.0,1.0,4.0,5.0,2.0,2.0,2.0,2.0,0.0,3.0,1.0,3.0,2.0,5.0,2.0,1.0,2.0,2.0,0.0,
16669.0,1686.0,2.0,1.0,0.0,2.0,574.0,0.0,RL,Norm,GasA,Pave,Y,CBlock,20.0,1981.0,1981.0,653.0,0.0,0.0,1686.0,1707.0,0.0,0.0,1707.0,0.0,0.0,2.0,1.0,1.0,6.0,1981.0,511.0,64.0,0.0,0.0,0.0,1.0,2006.0,170.0,,IR1,AllPub,Corner,Timber,Norm,1Fam,1Story,Hip,WdShake,Plywood,Plywood,BrkFace,SBrkr,Attchd,Y,,,WD,Normal,169.0,3.0,2.0,7.0,5.0,3.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,0.0,0.0
12378.0,1896.0,3.0,3.0,0.0,3.0,208.0,0.0,RL,Norm,GasA,Pave,Y,PConc,20.0,2003.0,2004.0,0.0,1274.0,0.0,622.0,1944.0,0.0,0.0,1944.0,1.0,0.0,2.0,0.0,1.0,8.0,2003.0,708.0,175.0,0.0,0.0,0.0,11.0,2006.0,310.0,,IR1,AllPub,Inside,NridgHt,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,SBrkr,Attchd,Y,,,WD,Normal,309.0,3.0,2.0,8.0,4.0,3.0,2.0,4.0,2.0,3.0,6.0,1.0,4.0,4.0,7.0,4.0,3.0,2.0,2.0,0.0,
8777.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,RL,Feedr,GasA,Pave,Y,CBlock,20.0,1949.0,2003.0,0.0,0.0,0.0,0.0,1126.0,0.0,0.0,1126.0,0.0,0.0,2.0,0.0,1.0,5.0,2002.0,520.0,96.0,0.0,0.0,0.0,5.0,2009.0,554.0,,Reg,AllPub,Inside,Edwards,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,SBrkr,Detchd,N,MnPrv,,WD,Normal,553.0,3.0,2.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,0.0,3.0,2.0,2.0,0.0,
13860.0,1952.0,4.0,3.0,0.0,2.0,269.0,0.0,RL,Norm,GasA,Pave,Y,CBlock,80.0,1972.0,1995.0,0.0,1410.0,0.0,542.0,2000.0,704.0,0.0,2704.0,1.0,0.0,2.0,1.0,1.0,9.0,1972.0,538.0,111.0,0.0,0.0,0.0,7.0,2009.0,643.0,,Reg,AllPub,Inside,NAmes,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Wd Sdng,None,SBrkr,Attchd,Y,MnPrv,,WD,Normal,642.0,3.0,2.0,7.0,6.0,3.0,2.0,3.0,2.0,3.0,6.0,1.0,3.0,4.0,7.0,2.0,3.0,2.0,2.0,0.0,
10120.0,925.0,4.0,1.0,0.0,1.0,0.0,0.0,RM,Feedr,GasA,Pave,N,CBlock,190.0,1910.0,1950.0,0.0,0.0,0.0,925.0,964.0,925.0,0.0,1889.0,0.0,0.0,1.0,1.0,2.0,9.0,1960.0,308.0,0.0,264.0,0.0,0.0,1.0,2007.0,1267.0,,IR1,AllPub,Inside,OldTown,Norm,2fmCon,2.5Unf,Hip,CompShg,Wd Sdng,Wd Sdng,None,FuseF,Detchd,N,MnPrv,,WD,Normal,1266.0,2.0,2.0,6.0,3.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,7.0,3.0,1.0,2.0,2.0,0.0,
10628.0,1277.0,2.0,1.0,0.0,2.0,0.0,176.0,RL,Norm,GasA,Pave,Y,CBlock,20.0,1970.0,1970.0,0.0,778.0,0.0,499.0,1277.0,0.0,0.0,1277.0,1.0,0.0,1.0,0.0,1.0,5.0,1970.0,526.0,0.0,0.0,0.0,0.0,4.0,2007.0,467.0,,Reg,AllPub,Inside,NAmes,Norm,1Fam,1Story,Flat,Tar&Grv,Plywood,Plywood,None,SBrkr,Attchd,Y,GdWo,,WD,Normal,466.0,3.0,2.0,6.0,4.0,2.0,3.0,2.0,3.0,3.0,6.0,1.0,2.0,2.0,7.0,0.0,1.0,2.0,2.0,0.0,
12224.0,992.0,3.0,1.0,0.0,2.0,24.0,0.0,RL,Norm,GasA,Pave,Y,PConc,60.0,2000.0,2000.0,40.0,695.0,0.0,297.0,1022.0,1032.0,0.0,2054.0,1.0,0.0,2.0,1.0,1.0,7.0,2000.0,390.0,48.0,0.0,0.0,0.0,7.0,2009.0,132.0,,IR1,AllPub,Corner,Gilbert,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,SBrkr,BuiltIn,Y,,,WD,Normal,131.0,3.0,2.0,5.0,4.0,3.0,2.0,3.0,2.0,0.0,6.0,1.0,4.0,3.0,7.0,2.0,2.0,2.0,2.0,0.0,1.0
12155.0,672.0,4.0,0.0,0.0,1.0,0.0,0.0,RH,Norm,GasA,Pave,N,BrkTil,70.0,1925.0,1950.0,0.0,156.0,0.0,516.0,810.0,672.0,0.0,1482.0,0.0,0.0,2.0,0.0,1.0,7.0,1934.0,400.0,0.0,254.0,0.0,0.0,3.0,2008.0,841.0,,IR1,AllPub,Inside,SWISU,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,SBrkr,Detchd,P,,,WD,Normal,840.0,3.0,2.0,5.0,7.0,2.0,2.0,2.0,2.0,0.0,4.0,1.0,2.0,1.0,7.0,0.0,1.0,2.0,2.0,0.0,
6000.0,862.0,3.0,1.0,0.0,1.0,0.0,0.0,RM,Norm,GasA,Pave,Y,BrkTil,50.0,1929.0,1950.0,0.0,0.0,0.0,862.0,950.0,208.0,0.0,1158.0,0.0,0.0,1.0,0.0,1.0,5.0,1929.0,208.0,0.0,112.0,0.0,0.0,7.0,2008.0,1401.0,,Reg,AllPub,Corner,BrkSide,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Wd Shng,None,SBrkr,BuiltIn,Y,,,WD,Normal,1400.0,3.0,2.0,5.0,6.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,7.0,3.0,2.0,2.0,2.0,0.0,
10652.0,1494.0,3.0,1.0,0.0,3.0,160.0,0.0,RL,Norm,GasA,Pave,Y,PConc,20.0,2006.0,2007.0,306.0,0.0,0.0,1494.0,1494.0,0.0,0.0,1494.0,0.0,0.0,2.0,0.0,1.0,7.0,2006.0,840.0,33.0,0.0,0.0,0.0,8.0,2007.0,14.0,,IR1,AllPub,Inside,CollgCr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,SBrkr,Attchd,Y,,,New,Partial,13.0,3.0,2.0,6.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,4.0,3.0,7.0,3.0,2.0,2.0,2.0,0.0,0.0
11216.0,1489.0,3.0,1.0,0.0,2.0,0.0,0.0,FV,Norm,GasA,Pave,Y,PConc,20.0,2006.0,2006.0,0.0,0.0,0.0,1489.0,1489.0,0.0,0.0,1489.0,0.0,0.0,2.0,0.0,1.0,7.0,2006.0,776.0,140.0,0.0,0.0,0.0,6.0,2006.0,825.0,,Reg,AllPub,Inside,Somerst,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,SBrkr,Attchd,Y,,,New,Partial,824.0,3.0,2.0,7.0,4.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,4.0,3.0,7.0,3.0,2.0,2.0,2.0,0.0,
7763.0,931.0,3.0,0.0,0.0,2.0,0.0,0.0,RL,Norm,GasA,Pave,Y,CBlock,20.0,1962.0,1980.0,0.0,504.0,108.0,319.0,1283.0,0.0,0.0,1283.0,1.0,0.0,1.0,0.0,1.0,6.0,1980.0,506.0,0.0,0.0,0.0,0.0,10.0,2008.0,1209.0,,Reg,AllPub,Inside,NAmes,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,SBrkr,Detchd,Y,,,WD,Normal,1208.0,3.0,2.0,4.0,6.0,2.0,3.0,2.0,2.0,0.0,3.0,4.0,2.0,2.0,7.0,0.0,1.0,2.0,2.0,0.0,
10530.0,975.0,2.0,0.0,0.0,2.0,0.0,0.0,RL,Norm,GasA,Pave,Y,CBlock,90.0,1977.0,1977.0,90.0,975.0,0.0,0.0,1004.0,0.0,0.0,1004.0,1.0,0.0,1.0,0.0,1.0,4.0,1977.0,504.0,0.0,0.0,0.0,0.0,5.0,2006.0,780.0,,Reg,AllPub,Inside,Mitchel,Norm,Duplex,SFoyer,Gable,CompShg,Plywood,ImStucc,BrkFace,SBrkr,Attchd,Y,,,WD,Normal,779.0,3.0,2.0,5.0,4.0,2.0,2.0,3.0,2.0,3.0,6.0,1.0,2.0,2.0,7.0,0.0,1.0,2.0,2.0,0.0,
18450.0,1021.0,3.0,1.0,0.0,2.0,0.0,0.0,RL,Norm,GasA,Pave,Y,CBlock,60.0,1965.0,1979.0,113.0,187.0,723.0,111.0,1465.0,915.0,0.0,2380.0,0.0,0.0,2.0,1.0,1.0,7.0,1965.0,596.0,265.0,0.0,0.0,0.0,8.0,2007.0,667.0,,IR1,AllPub,Inside,NAmes,Norm,1Fam,2Story,Flat,Tar&Grv,Plywood,Plywood,BrkCmn,SBrkr,CarPort,Y,,,WD,Abnorml,666.0,3.0,2.0,5.0,4.0,2.0,3.0,3.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,
4017.0,625.0,2.0,0.0,0.0,2.0,0.0,0.0,FV,Norm,GasA,Pave,Y,PConc,160.0,2006.0,2007.0,0.0,0.0,0.0,625.0,625.0,625.0,0.0,1250.0,0.0,0.0,2.0,1.0,1.0,5.0,2006.0,625.0,54.0,0.0,0.0,0.0,3.0,2008.0,1173.0,Pave,IR1,AllPub,Inside,Somerst,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,None,SBrkr,Detchd,Y,,,WD,Normal,1172.0,3.0,2.0,6.0,4.0,3.0,2.0,3.0,2.0,0.0,1.0,1.0,4.0,3.0,7.0,0.0,3.0,2.0,2.0,0.0,
11428.0,1626.0,3.0,1.0,0.0,3.0,0.0,0.0,RL,Norm,GasA,Pave,Y,PConc,20.0,2006.0,2006.0,248.0,0.0,0.0,1626.0,1634.0,0.0,0.0,1634.0,0.0,0.0,2.0,0.0,1.0,7.0,2006.0,866.0,44.0,0.0,0.0,0.0,5.0,2007.0,469.0,,IR1,AllPub,Inside,NridgHt,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,SBrkr,Attchd,Y,,,WD,Normal,468.0,3.0,2.0,7.0,4.0,3.0,2.0,3.0,2.0,0.0,1.0,1.0,4.0,3.0,7.0,3.0,2.0,2.0,2.0,0.0,
7758.0,1040.0,4.0,2.0,0.0,1.0,0.0,184.0,RM,Norm,GasA,Pave,Y,PConc,50.0,1931.0,1950.0,600.0,224.0,0.0,816.0,1226.0,592.0,0.0,1818.0,0.0,0.0,1.0,1.0,1.0,7.0,1951.0,240.0,0.0,0.0,0.0,0.0,6.0,2007.0,105.0,,Reg,AllPub,Corner,IDOTRR,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,BrkFace,FuseF,Detchd,Y,,,WD,Normal,104.0,3.0,2.0,6.0,3.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,4.0,2.0,7.0,2.0,1.0,2.0,2.0,0.0,0.0
10382.0,588.0,2.0,0.0,0.0,1.0,0.0,0.0,RL,Norm,GasA,Pave,Y,CBlock,190.0,1958.0,1958.0,105.0,513.0,0.0,75.0,1095.0,0.0,0.0,1095.0,1.0,0.0,1.0,0.0,1.0,6.0,1958.0,264.0,0.0,0.0,0.0,0.0,3.0,2006.0,970.0,,Reg,AllPub,Inside,NAmes,Norm,2fmCon,SLvl,Hip,CompShg,HdBoard,HdBoard,BrkFace,SBrkr,Attchd,Y,,,ConLD,Normal,969.0,3.0,2.0,5.0,4.0,2.0,1.0,2.0,2.0,3.0,5.0,1.0,2.0,2.0,7.0,0.0,2.0,2.0,2.0,0.0,
7861.0,783.0,3.0,1.0,0.0,2.0,100.0,0.0,RL,Norm,GasA,Pave,Y,PConc,60.0,2002.0,2003.0,0.0,457.0,0.0,326.0,807.0,702.0,0.0,1509.0,1.0,0.0,2.0,1.0,1.0,7.0,2002.0,393.0,75.0,0.0,0.0,0.0,6.0,2006.0,617.0,,IR1,AllPub,Inside,Gilbert,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,SBrkr,Attchd,Y,,,WD,Normal,616.0,3.0,2.0,5.0,4.0,3.0,2.0,3.0,2.0,0.0,6.0,1.0,4.0,3.0,7.0,3.0,3.0,2.0,2.0,0.0,
4043.0,1069.0,2.0,0.0,0.0,2.0,0.0,200.0,RL,Norm,GasA,Pave,Y,CBlock,120.0,1977.0,1977.0,0.0,559.0,0.0,510.0,1069.0,0.0,0.0,1069.0,0.0,0.0,2.0,0.0,1.0,4.0,1977.0,440.0,55.0,0.0,0.0,0.0,10.0,2008.0,551.0,,Reg,AllPub,Inside,NPkVill,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,Plywood,None,SBrkr,Attchd,Y,,,COD,Abnorml,550.0,3.0,2.0,5.0,5.0,2.0,2.0,3.0,2.0,0.0,5.0,1.0,2.0,2.0,7.0,0.0,2.0,2.0,2.0,0.0,
8750.0,915.0,4.0,1.0,0.0,2.0,144.0,0.0,RL,Norm,GasA,Pave,Y,PConc,60.0,1994.0,1995.0,0.0,642.0,0.0,273.0,933.0,975.0,0.0,1908.0,1.0,0.0,2.0,1.0,1.0,8.0,1994.0,493.0,133.0,0.0,0.0,0.0,7.0,2008.0,445.0,,Reg,AllPub,Inside,CollgCr,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,SBrkr,Attchd,Y,,,WD,Normal,444.0,3.0,2.0,6.0,4.0,3.0,3.0,3.0,2.0,0.0,6.0,1.0,4.0,3.0,7.0,2.0,1.0,2.0,2.0,0.0,
